STEP 0
ANIMAL 1 7.0 1.0 37.0
ANIMAL 2 1.0 0.0 39.0
ANIMAL 3 6.0 6.0 36.0
ANIMAL 4 0.0 7.0 38.0
ANIMAL 5 1.0 7.0 37.0
STEP 18
FIRE 0 2 62.00 VOLTAGE 80.60
FIRE 0 4 66.00 VOLTAGE 85.80
FIRE 1 4 69.00 VOLTAGE 89.70
FIRE 1 6 68.00 VOLTAGE 88.40
FIRE 1 9 70.00 VOLTAGE 91.00
FIRE 2 1 62.00 VOLTAGE 80.60
FIRE 3 1 62.00 VOLTAGE 80.60
FIRE 3 2 64.00 VOLTAGE 83.20
FIRE 3 3 69.00 VOLTAGE 89.70
FIRE 3 4 67.00 VOLTAGE 87.10
FIRE 3 6 64.00 VOLTAGE 83.20
FIRE 4 6 64.00 VOLTAGE 83.20
FIRE 5 2 70.00 VOLTAGE 91.00
FIRE 5 3 62.00 VOLTAGE 80.60
FIRE 6 0 60.00 VOLTAGE 78.00
FIRE 6 1 67.00 VOLTAGE 87.10
FIRE 6 6 61.00 VOLTAGE 79.30
FIRE 7 2 60.00 VOLTAGE 78.00
FIRE 7 4 69.00 VOLTAGE 89.70
FIRE 7 5 63.00 VOLTAGE 81.90
FIRE 7 7 68.00 VOLTAGE 88.40
FIRE 7 8 63.00 VOLTAGE 81.90
FIRE 7 9 64.00 VOLTAGE 83.20
FIRE 8 2 70.00 VOLTAGE 91.00
FIRE 8 3 67.00 VOLTAGE 87.10
FIRE 8 9 61.00 VOLTAGE 79.30
FIRE 9 0 61.00 VOLTAGE 79.30
FIRE 9 9 70.00 VOLTAGE 91.00
ANIMAL 1 6.0 2.0 36.0
ANIMAL 2 2.0 0.0 39.0
ANIMAL 3 5.0 7.0 39.0
ANIMAL 4 1.0 8.0 36.0
ANIMAL 5 2.0 6.0 35.0
STEP 19
FIRE 0 0 67.00 VOLTAGE 87.10
FIRE 0 2 62.00 VOLTAGE 80.60
FIRE 0 5 63.00 VOLTAGE 81.90
FIRE 0 6 63.00 VOLTAGE 81.90
FIRE 1 0 63.00 VOLTAGE 81.90
FIRE 1 8 68.00 VOLTAGE 88.40
FIRE 2 2 66.00 VOLTAGE 85.80
FIRE 2 8 62.00 VOLTAGE 80.60
FIRE 2 9 60.00 VOLTAGE 78.00
FIRE 4 2 62.00 VOLTAGE 80.60
FIRE 4 4 60.00 VOLTAGE 78.00
FIRE 5 3 63.00 VOLTAGE 81.90
FIRE 5 5 63.00 VOLTAGE 81.90
FIRE 5 8 63.00 VOLTAGE 81.90
FIRE 6 0 63.00 VOLTAGE 81.90
FIRE 6 3 65.00 VOLTAGE 84.50
FIRE 6 6 60.00 VOLTAGE 78.00
FIRE 6 8 60.00 VOLTAGE 78.00
FIRE 7 1 66.00 VOLTAGE 85.80
FIRE 7 5 64.00 VOLTAGE 83.20
FIRE 7 7 65.00 VOLTAGE 84.50
FIRE 7 9 68.00 VOLTAGE 88.40
FIRE 8 1 64.00 VOLTAGE 83.20
ANIMAL 1 7.0 1.0 38.0
ANIMAL 2 2.0 0.0 36.0
ANIMAL 3 5.0 7.0 39.0
ANIMAL 4 2.0 8.0 36.0
ANIMAL 5 1.0 7.0 40.0
STEP 20
FIRE 0 0 68.00 VOLTAGE 88.40
FIRE 0 1 64.00 VOLTAGE 83.20
FIRE 0 2 61.00 VOLTAGE 79.30
FIRE 0 4 67.00 VOLTAGE 87.10
FIRE 0 5 60.00 VOLTAGE 78.00
FIRE 0 8 62.00 VOLTAGE 80.60
FIRE 1 2 70.00 VOLTAGE 91.00
FIRE 1 3 61.00 VOLTAGE 79.30
FIRE 1 4 67.00 VOLTAGE 87.10
FIRE 2 0 68.00 VOLTAGE 88.40
FIRE 2 1 64.00 VOLTAGE 83.20
FIRE 2 9 69.00 VOLTAGE 89.70
FIRE 3 1 64.00 VOLTAGE 83.20
FIRE 3 3 65.00 VOLTAGE 84.50
FIRE 3 4 62.00 VOLTAGE 80.60
FIRE 3 9 68.00 VOLTAGE 88.40
FIRE 4 2 64.00 VOLTAGE 83.20
FIRE 4 3 69.00 VOLTAGE 89.70
FIRE 4 5 67.00 VOLTAGE 87.10
FIRE 5 0 69.00 VOLTAGE 89.70
FIRE 5 1 69.00 VOLTAGE 89.70
FIRE 6 3 69.00 VOLTAGE 89.70
FIRE 6 5 68.00 VOLTAGE 88.40
FIRE 6 9 60.00 VOLTAGE 78.00
FIRE 7 0 67.00 VOLTAGE 87.10
FIRE 7 7 68.00 VOLTAGE 88.40
FIRE 8 0 61.00 VOLTAGE 79.30
FIRE 8 3 67.00 VOLTAGE 87.10
FIRE 8 5 68.00 VOLTAGE 88.40
FIRE 8 7 60.00 VOLTAGE 78.00
FIRE 9 1 61.00 VOLTAGE 79.30
FIRE 9 7 64.00 VOLTAGE 83.20
ANIMAL 1 7.0 0.0 39.0
ANIMAL 2 2.0 1.0 39.0
ANIMAL 3 5.0 8.0 36.0
ANIMAL 4 3.0 7.0 40.0
ANIMAL 5 2.0 6.0 37.0
STEP 21
FIRE 0 2 63.00 VOLTAGE 81.90
FIRE 0 5 64.00 VOLTAGE 83.20
FIRE 1 1 60.00 VOLTAGE 78.00
FIRE 1 4 62.00 VOLTAGE 80.60
FIRE 1 8 63.00 VOLTAGE 81.90
FIRE 2 4 60.00 VOLTAGE 78.00
FIRE 3 0 65.00 VOLTAGE 84.50
FIRE 3 3 65.00 VOLTAGE 84.50
FIRE 3 9 61.00 VOLTAGE 79.30
FIRE 4 1 67.00 VOLTAGE 87.10
FIRE 4 3 70.00 VOLTAGE 91.00
FIRE 4 6 70.00 VOLTAGE 91.00
FIRE 5 1 70.00 VOLTAGE 91.00
FIRE 5 7 60.00 VOLTAGE 78.00
FIRE 6 2 64.00 VOLTAGE 83.20
FIRE 6 9 70.00 VOLTAGE 91.00
FIRE 7 0 63.00 VOLTAGE 81.90
FIRE 7 4 65.00 VOLTAGE 84.50
FIRE 8 2 62.00 VOLTAGE 80.60
FIRE 8 8 65.00 VOLTAGE 84.50
FIRE 9 1 64.00 VOLTAGE 83.20
FIRE 9 2 64.00 VOLTAGE 83.20
ANIMAL 1 8.0 1.0 37.0
ANIMAL 2 3.0 2.0 38.0
ANIMAL 3 5.0 8.0 35.0
ANIMAL 4 3.0 8.0 40.0
ANIMAL 5 2.0 6.0 37.0
STEP 22
FIRE 0 1 64.00 VOLTAGE 83.20
FIRE 0 4 62.00 VOLTAGE 80.60
FIRE 0 6 64.00 VOLTAGE 83.20
FIRE 1 2 69.00 VOLTAGE 89.70
FIRE 1 5 60.00 VOLTAGE 78.00
FIRE 1 6 70.00 VOLTAGE 91.00
FIRE 2 3 65.00 VOLTAGE 84.50
FIRE 2 7 61.00 VOLTAGE 79.30
FIRE 3 0 69.00 VOLTAGE 89.70
FIRE 3 6 64.00 VOLTAGE 83.20
FIRE 3 8 61.00 VOLTAGE 79.30
FIRE 4 0 65.00 VOLTAGE 84.50
FIRE 4 4 62.00 VOLTAGE 80.60
FIRE 4 8 66.00 VOLTAGE 85.80
FIRE 5 4 66.00 VOLTAGE 85.80
FIRE 6 1 61.00 VOLTAGE 79.30
FIRE 6 8 60.00 VOLTAGE 78.00
FIRE 7 0 66.00 VOLTAGE 85.80
FIRE 7 3 68.00 VOLTAGE 88.40
FIRE 8 3 68.00 VOLTAGE 88.40
FIRE 8 4 64.00 VOLTAGE 83.20
FIRE 8 6 69.00 VOLTAGE 89.70
FIRE 9 0 67.00 VOLTAGE 87.10
FIRE 9 5 67.00 VOLTAGE 87.10
FIRE 9 6 68.00 VOLTAGE 88.40
FIRE 9 8 68.00 VOLTAGE 88.40
ANIMAL 1 7.0 1.0 38.0
ANIMAL 2 4.0 2.0 36.0
ANIMAL 3 5.0 8.0 38.0
ANIMAL 4 2.0 7.0 38.0
ANIMAL 5 3.0 5.0 39.0
STEP 23
FIRE 0 3 68.00 VOLTAGE 88.40
FIRE 0 5 68.00 VOLTAGE 88.40
FIRE 0 7 66.00 VOLTAGE 85.80
FIRE 0 8 66.00 VOLTAGE 85.80
FIRE 1 3 62.00 VOLTAGE 80.60
FIRE 1 4 65.00 VOLTAGE 84.50
FIRE 2 7 63.00 VOLTAGE 81.90
FIRE 3 2 66.00 VOLTAGE 85.80
FIRE 3 5 62.00 VOLTAGE 80.60
FIRE 3 6 63.00 VOLTAGE 81.90
FIRE 4 1 70.00 VOLTAGE 91.00
FIRE 4 3 65.00 VOLTAGE 84.50
FIRE 5 2 65.00 VOLTAGE 84.50
FIRE 5 3 63.00 VOLTAGE 81.90
FIRE 5 4 69.00 VOLTAGE 89.70
FIRE 5 5 62.00 VOLTAGE 80.60
FIRE 5 8 68.00 VOLTAGE 88.40
FIRE 6 0 66.00 VOLTAGE 85.80
FIRE 6 4 64.00 VOLTAGE 83.20
FIRE 7 5 62.00 VOLTAGE 80.60
FIRE 7 6 67.00 VOLTAGE 87.10
FIRE 7 7 70.00 VOLTAGE 91.00
FIRE 7 9 62.00 VOLTAGE 80.60
FIRE 8 0 63.00 VOLTAGE 81.90
FIRE 8 2 65.00 VOLTAGE 84.50
FIRE 8 7 67.00 VOLTAGE 87.10
FIRE 9 1 68.00 VOLTAGE 88.40
FIRE 9 2 70.00 VOLTAGE 91.00
ANIMAL 1 6.0 2.0 40.0
ANIMAL 2 4.0 1.0 39.0
ANIMAL 3 6.0 9.0 40.0
ANIMAL 4 2.0 8.0 37.0
ANIMAL 5 2.0 6.0 37.0
STEP 24
FIRE 0 4 70.00 VOLTAGE 91.00
FIRE 0 5 63.00 VOLTAGE 81.90
FIRE 1 4 65.00 VOLTAGE 84.50
FIRE 1 5 62.00 VOLTAGE 80.60
FIRE 2 5 68.00 VOLTAGE 88.40
FIRE 2 8 68.00 VOLTAGE 88.40
FIRE 3 8 68.00 VOLTAGE 88.40
FIRE 4 1 62.00 VOLTAGE 80.60
FIRE 4 3 64.00 VOLTAGE 83.20
FIRE 4 6 60.00 VOLTAGE 78.00
FIRE 4 8 61.00 VOLTAGE 79.30
FIRE 5 2 69.00 VOLTAGE 89.70
FIRE 5 5 67.00 VOLTAGE 87.10
FIRE 5 7 61.00 VOLTAGE 79.30
FIRE 5 8 64.00 VOLTAGE 83.20
FIRE 5 9 69.00 VOLTAGE 89.70
FIRE 6 1 62.00 VOLTAGE 80.60
FIRE 6 2 63.00 VOLTAGE 81.90
FIRE 6 3 63.00 VOLTAGE 81.90
FIRE 6 8 67.00 VOLTAGE 87.10
FIRE 7 2 62.00 VOLTAGE 80.60
FIRE 7 6 63.00 VOLTAGE 81.90
FIRE 7 7 60.00 VOLTAGE 78.00
FIRE 7 8 67.00 VOLTAGE 87.10
FIRE 7 9 65.00 VOLTAGE 84.50
FIRE 8 0 60.00 VOLTAGE 78.00
FIRE 8 5 61.00 VOLTAGE 79.30
FIRE 8 6 60.00 VOLTAGE 78.00
FIRE 9 0 69.00 VOLTAGE 89.70
FIRE 9 1 60.00 VOLTAGE 78.00
FIRE 9 2 69.00 VOLTAGE 89.70
FIRE 9 3 62.00 VOLTAGE 80.60
FIRE 9 8 70.00 VOLTAGE 91.00
FIRE 9 9 63.00 VOLTAGE 81.90
ANIMAL 1 7.0 3.0 35.0
ANIMAL 2 3.0 1.0 38.0
ANIMAL 3 7.0 9.0 39.0
ANIMAL 4 2.0 7.0 37.0
ANIMAL 5 3.0 5.0 35.0
STEP 25
FIRE 0 4 67.00 VOLTAGE 87.10
FIRE 0 6 61.00 VOLTAGE 79.30
FIRE 1 2 60.00 VOLTAGE 78.00
FIRE 1 8 65.00 VOLTAGE 84.50
FIRE 1 9 68.00 VOLTAGE 88.40
FIRE 2 0 63.00 VOLTAGE 81.90
FIRE 2 1 65.00 VOLTAGE 84.50
FIRE 2 3 67.00 VOLTAGE 87.10
FIRE 2 4 69.00 VOLTAGE 89.70
FIRE 2 5 63.00 VOLTAGE 81.90
FIRE 2 6 65.00 VOLTAGE 84.50
FIRE 3 0 67.00 VOLTAGE 87.10
FIRE 3 4 70.00 VOLTAGE 91.00
FIRE 3 5 61.00 VOLTAGE 79.30
FIRE 3 7 63.00 VOLTAGE 81.90
FIRE 3 9 62.00 VOLTAGE 80.60
FIRE 4 2 64.00 VOLTAGE 83.20
FIRE 4 5 66.00 VOLTAGE 85.80
FIRE 4 6 65.00 VOLTAGE 84.50
FIRE 4 7 68.00 VOLTAGE 88.40
FIRE 5 3 69.00 VOLTAGE 89.70
FIRE 5 5 64.00 VOLTAGE 83.20
FIRE 6 2 67.00 VOLTAGE 87.10
FIRE 6 7 64.00 VOLTAGE 83.20
FIRE 6 8 63.00 VOLTAGE 81.90
FIRE 7 5 65.00 VOLTAGE 84.50
FIRE 7 6 64.00 VOLTAGE 83.20
FIRE 7 7 66.00 VOLTAGE 85.80
FIRE 8 3 66.00 VOLTAGE 85.80
FIRE 8 7 66.00 VOLTAGE 85.80
FIRE 9 9 69.00 VOLTAGE 89.70
ANIMAL 1 7.0 3.0 35.0
ANIMAL 2 2.0 2.0 35.0
ANIMAL 3 6.0 9.0 38.0
ANIMAL 4 3.0 6.0 40.0
ANIMAL 5 4.0 5.0 35.0
STEP 26
FIRE 0 2 67.00 VOLTAGE 87.10
FIRE 0 3 66.00 VOLTAGE 85.80
FIRE 0 5 66.00 VOLTAGE 85.80
FIRE 0 6 65.00 VOLTAGE 84.50
FIRE 0 7 70.00 VOLTAGE 91.00
FIRE 1 2 64.00 VOLTAGE 83.20
FIRE 1 3 61.00 VOLTAGE 79.30
FIRE 1 6 60.00 VOLTAGE 78.00
FIRE 2 1 60.00 VOLTAGE 78.00
FIRE 2 7 64.00 VOLTAGE 83.20
FIRE 2 8 64.00 VOLTAGE 83.20
FIRE 2 9 65.00 VOLTAGE 84.50
FIRE 3 1 69.00 VOLTAGE 89.70
FIRE 3 3 67.00 VOLTAGE 87.10
FIRE 3 4 70.00 VOLTAGE 91.00
FIRE 3 7 61.00 VOLTAGE 79.30
FIRE 4 0 60.00 VOLTAGE 78.00
FIRE 4 6 61.00 VOLTAGE 79.30
FIRE 5 4 63.00 VOLTAGE 81.90
FIRE 5 5 65.00 VOLTAGE 84.50
FIRE 5 6 67.00 VOLTAGE 87.10
FIRE 6 3 68.00 VOLTAGE 88.40
FIRE 6 6 60.00 VOLTAGE 78.00
FIRE 6 7 67.00 VOLTAGE 87.10
FIRE 7 1 70.00 VOLTAGE 91.00
FIRE 7 3 68.00 VOLTAGE 88.40
FIRE 9 0 66.00 VOLTAGE 85.80
FIRE 9 1 68.00 VOLTAGE 88.40
FIRE 9 3 70.00 VOLTAGE 91.00
FIRE 9 6 61.00 VOLTAGE 79.30
ANIMAL 1 8.0 3.0 35.0
ANIMAL 2 3.0 3.0 38.0
ANIMAL 3 5.0 8.0 40.0
ANIMAL 4 4.0 7.0 39.0
ANIMAL 5 4.0 5.0 39.0
STEP 27
FIRE 0 2 62.00 VOLTAGE 80.60
FIRE 0 3 66.00 VOLTAGE 85.80
FIRE 1 1 70.00 VOLTAGE 91.00
FIRE 1 7 62.00 VOLTAGE 80.60
FIRE 2 2 60.00 VOLTAGE 78.00
FIRE 2 6 65.00 VOLTAGE 84.50
FIRE 2 9 68.00 VOLTAGE 88.40
FIRE 3 2 70.00 VOLTAGE 91.00
FIRE 3 5 67.00 VOLTAGE 87.10
FIRE 4 2 69.00 VOLTAGE 89.70
FIRE 4 5 63.00 VOLTAGE 81.90
FIRE 4 6 69.00 VOLTAGE 89.70
FIRE 4 7 68.00 VOLTAGE 88.40
FIRE 4 9 60.00 VOLTAGE 78.00
FIRE 5 0 67.00 VOLTAGE 87.10
FIRE 5 6 60.00 VOLTAGE 78.00
FIRE 5 8 61.00 VOLTAGE 79.30
FIRE 5 9 64.00 VOLTAGE 83.20
FIRE 6 0 62.00 VOLTAGE 80.60
FIRE 6 3 70.00 VOLTAGE 91.00
FIRE 6 4 68.00 VOLTAGE 88.40
FIRE 6 7 63.00 VOLTAGE 81.90
FIRE 6 8 64.00 VOLTAGE 83.20
FIRE 6 9 65.00 VOLTAGE 84.50
FIRE 7 6 60.00 VOLTAGE 78.00
FIRE 7 7 62.00 VOLTAGE 80.60
FIRE 7 8 60.00 VOLTAGE 78.00
FIRE 7 9 61.00 VOLTAGE 79.30
FIRE 8 2 69.00 VOLTAGE 89.70
FIRE 8 3 69.00 VOLTAGE 89.70
FIRE 8 4 61.00 VOLTAGE 79.30
FIRE 8 8 70.00 VOLTAGE 91.00
FIRE 8 9 64.00 VOLTAGE 83.20
FIRE 9 2 63.00 VOLTAGE 81.90
FIRE 9 3 61.00 VOLTAGE 79.30
FIRE 9 7 65.00 VOLTAGE 84.50
FIRE 9 8 63.00 VOLTAGE 81.90
FIRE 9 9 68.00 VOLTAGE 88.40
ANIMAL 1 8.0 2.0 36.0
ANIMAL 2 3.0 2.0 39.0
ANIMAL 3 5.0 9.0 35.0
ANIMAL 4 4.0 6.0 37.0
ANIMAL 5 4.0 5.0 40.0
STEP 28
FIRE 0 1 61.00 VOLTAGE 79.30
FIRE 0 6 63.00 VOLTAGE 81.90
FIRE 0 9 60.00 VOLTAGE 78.00
FIRE 1 0 61.00 VOLTAGE 79.30
FIRE 1 1 69.00 VOLTAGE 89.70
FIRE 1 6 67.00 VOLTAGE 87.10
FIRE 1 7 66.00 VOLTAGE 85.80
FIRE 1 8 65.00 VOLTAGE 84.50
FIRE 2 8 60.00 VOLTAGE 78.00
FIRE 3 2 64.00 VOLTAGE 83.20
FIRE 3 5 70.00 VOLTAGE 91.00
FIRE 4 4 62.00 VOLTAGE 80.60
FIRE 4 5 63.00 VOLTAGE 81.90
FIRE 5 0 67.00 VOLTAGE 87.10
FIRE 5 9 60.00 VOLTAGE 78.00
FIRE 6 6 68.00 VOLTAGE 88.40
FIRE 7 0 68.00 VOLTAGE 88.40
FIRE 7 6 66.00 VOLTAGE 85.80
FIRE 8 0 64.00 VOLTAGE 83.20
FIRE 8 4 70.00 VOLTAGE 91.00
FIRE 8 5 64.00 VOLTAGE 83.20
FIRE 8 7 70.00 VOLTAGE 91.00
FIRE 8 9 63.00 VOLTAGE 81.90
FIRE 9 4 65.00 VOLTAGE 84.50
FIRE 9 9 67.00 VOLTAGE 87.10
ANIMAL 1 8.0 2.0 38.0
ANIMAL 2 3.0 1.0 37.0
ANIMAL 3 5.0 9.0 35.0
ANIMAL 4 5.0 5.0 37.0
ANIMAL 5 5.0 5.0 39.0
STEP 29
FIRE 0 3 68.00 VOLTAGE 88.40
FIRE 0 6 66.00 VOLTAGE 85.80
FIRE 0 9 66.00 VOLTAGE 85.80
FIRE 1 3 60.00 VOLTAGE 78.00
FIRE 1 5 68.00 VOLTAGE 88.40
FIRE 1 8 63.00 VOLTAGE 81.90
FIRE 2 2 63.00 VOLTAGE 81.90
FIRE 3 1 69.00 VOLTAGE 89.70
FIRE 4 1 66.00 VOLTAGE 85.80
FIRE 4 3 62.00 VOLTAGE 80.60
FIRE 4 5 67.00 VOLTAGE 87.10
FIRE 5 2 68.00 VOLTAGE 88.40
FIRE 5 5 70.00 VOLTAGE 91.00
FIRE 6 0 66.00 VOLTAGE 85.80
FIRE 6 5 63.00 VOLTAGE 81.90
FIRE 6 8 67.00 VOLTAGE 87.10
FIRE 7 5 70.00 VOLTAGE 91.00
FIRE 8 0 63.00 VOLTAGE 81.90
FIRE 8 1 70.00 VOLTAGE 91.00
FIRE 8 2 67.00 VOLTAGE 87.10
FIRE 8 5 68.00 VOLTAGE 88.40
FIRE 9 4 62.00 VOLTAGE 80.60
ANIMAL 1 9.0 2.0 37.0
ANIMAL 2 4.0 2.0 35.0
ANIMAL 3 4.0 9.0 36.0
ANIMAL 4 6.0 4.0 35.0
ANIMAL 5 4.0 6.0 38.0
STEP 30
FIRE 0 5 66.00 VOLTAGE 85.80
FIRE 0 8 68.00 VOLTAGE 88.40
FIRE 1 4 65.00 VOLTAGE 84.50
FIRE 1 5 65.00 VOLTAGE 84.50
FIRE 1 6 68.00 VOLTAGE 88.40
FIRE 2 2 62.00 VOLTAGE 80.60
FIRE 2 3 67.00 VOLTAGE 87.10
FIRE 3 0 63.00 VOLTAGE 81.90
FIRE 3 3 68.00 VOLTAGE 88.40
FIRE 3 8 62.00 VOLTAGE 80.60
FIRE 3 9 60.00 VOLTAGE 78.00
FIRE 4 1 70.00 VOLTAGE 91.00
FIRE 5 5 63.00 VOLTAGE 81.90
FIRE 5 6 64.00 VOLTAGE 83.20
FIRE 5 9 70.00 VOLTAGE 91.00
FIRE 6 3 62.00 VOLTAGE 80.60
FIRE 6 8 66.00 VOLTAGE 85.80
FIRE 7 0 68.00 VOLTAGE 88.40
FIRE 7 4 61.00 VOLTAGE 79.30
FIRE 7 9 69.00 VOLTAGE 89.70
FIRE 8 0 66.00 VOLTAGE 85.80
FIRE 8 2 63.00 VOLTAGE 81.90
FIRE 8 6 62.00 VOLTAGE 80.60
FIRE 8 9 63.00 VOLTAGE 81.90
FIRE 9 2 69.00 VOLTAGE 89.70
FIRE 9 5 70.00 VOLTAGE 91.00
FIRE 9 8 62.00 VOLTAGE 80.60
ANIMAL 1 8.0 1.0 36.0
ANIMAL 2 4.0 3.0 40.0
ANIMAL 3 4.0 9.0 36.0
ANIMAL 4 6.0 4.0 39.0
ANIMAL 5 5.0 7.0 37.0
STEP 31
FIRE 1 8 64.00 VOLTAGE 83.20
FIRE 2 0 64.00 VOLTAGE 83.20
FIRE 2 4 69.00 VOLTAGE 89.70
FIRE 2 5 67.00 VOLTAGE 87.10
FIRE 3 6 64.00 VOLTAGE 83.20
FIRE 3 7 67.00 VOLTAGE 87.10
FIRE 4 0 65.00 VOLTAGE 84.50
FIRE 4 4 65.00 VOLTAGE 84.50
FIRE 4 5 62.00 VOLTAGE 80.60
FIRE 5 0 62.00 VOLTAGE 80.60
FIRE 5 5 68.00 VOLTAGE 88.40
FIRE 5 6 61.00 VOLTAGE 79.30
FIRE 5 8 62.00 VOLTAGE 80.60
FIRE 5 9 69.00 VOLTAGE 89.70
FIRE 6 0 63.00 VOLTAGE 81.90
FIRE 6 5 66.00 VOLTAGE 85.80
FIRE 6 6 65.00 VOLTAGE 84.50
FIRE 7 0 70.00 VOLTAGE 91.00
FIRE 8 5 68.00 VOLTAGE 88.40
FIRE 8 7 69.00 VOLTAGE 89.70
FIRE 8 9 68.00 VOLTAGE 88.40
FIRE 9 7 64.00 VOLTAGE 83.20
ANIMAL 1 9.0 2.0 37.0
ANIMAL 2 4.0 4.0 37.0
ANIMAL 3 4.0 9.0 39.0
ANIMAL 4 5.0 3.0 36.0
ANIMAL 5 5.0 8.0 35.0
STEP 32
FIRE 0 5 64.00 VOLTAGE 83.20
FIRE 1 3 65.00 VOLTAGE 84.50
FIRE 1 4 67.00 VOLTAGE 87.10
FIRE 1 7 70.00 VOLTAGE 91.00
FIRE 2 1 69.00 VOLTAGE 89.70
FIRE 2 4 60.00 VOLTAGE 78.00
FIRE 3 2 63.00 VOLTAGE 81.90
FIRE 3 3 62.00 VOLTAGE 80.60
FIRE 3 5 61.00 VOLTAGE 79.30
FIRE 3 7 67.00 VOLTAGE 87.10
FIRE 4 5 69.00 VOLTAGE 89.70
FIRE 5 3 69.00 VOLTAGE 89.70
FIRE 6 3 67.00 VOLTAGE 87.10
FIRE 6 6 65.00 VOLTAGE 84.50
FIRE 7 2 65.00 VOLTAGE 84.50
FIRE 7 4 63.00 VOLTAGE 81.90
FIRE 8 0 69.00 VOLTAGE 89.70
FIRE 8 6 66.00 VOLTAGE 85.80
FIRE 8 7 63.00 VOLTAGE 81.90
FIRE 9 1 70.00 VOLTAGE 91.00
FIRE 9 5 61.00 VOLTAGE 79.30
FIRE 9 6 63.00 VOLTAGE 81.90
FIRE 9 7 68.00 VOLTAGE 88.40
ANIMAL 1 9.0 2.0 40.0
ANIMAL 2 3.0 3.0 40.0
ANIMAL 3 3.0 9.0 35.0
ANIMAL 4 5.0 4.0 35.0
ANIMAL 5 5.0 9.0 40.0
STEP 33
FIRE 0 6 62.00 VOLTAGE 80.60
FIRE 1 1 60.00 VOLTAGE 78.00
FIRE 1 2 61.00 VOLTAGE 79.30
FIRE 1 3 69.00 VOLTAGE 89.70
FIRE 1 4 64.00 VOLTAGE 83.20
FIRE 1 7 68.00 VOLTAGE 88.40
FIRE 1 9 67.00 VOLTAGE 87.10
FIRE 2 1 64.00 VOLTAGE 83.20
FIRE 2 2 65.00 VOLTAGE 84.50
FIRE 2 7 65.00 VOLTAGE 84.50
FIRE 3 0 69.00 VOLTAGE 89.70
FIRE 3 8 66.00 VOLTAGE 85.80
FIRE 4 2 64.00 VOLTAGE 83.20
FIRE 5 0 62.00 VOLTAGE 80.60
FIRE 5 5 69.00 VOLTAGE 89.70
FIRE 5 6 64.00 VOLTAGE 83.20
FIRE 5 9 64.00 VOLTAGE 83.20
FIRE 6 0 62.00 VOLTAGE 80.60
FIRE 6 6 64.00 VOLTAGE 83.20
FIRE 7 3 66.00 VOLTAGE 85.80
FIRE 7 7 63.00 VOLTAGE 81.90
FIRE 8 4 68.00 VOLTAGE 88.40
FIRE 9 1 69.00 VOLTAGE 89.70
FIRE 9 3 67.00 VOLTAGE 87.10
FIRE 9 4 69.00 VOLTAGE 89.70
FIRE 9 6 65.00 VOLTAGE 84.50
FIRE 9 9 66.00 VOLTAGE 85.80
ANIMAL 1 8.0 2.0 35.0
ANIMAL 2 4.0 3.0 38.0
ANIMAL 3 2.0 9.0 36.0
ANIMAL 4 6.0 5.0 38.0
ANIMAL 5 5.0 8.0 39.0
STEP 34
FIRE 0 2 70.00 VOLTAGE 91.00
FIRE 0 4 69.00 VOLTAGE 89.70
FIRE 0 5 62.00 VOLTAGE 80.60
FIRE 0 7 63.00 VOLTAGE 81.90
FIRE 0 8 62.00 VOLTAGE 80.60
FIRE 1 1 63.00 VOLTAGE 81.90
FIRE 1 4 62.00 VOLTAGE 80.60
FIRE 1 5 67.00 VOLTAGE 87.10
FIRE 2 0 68.00 VOLTAGE 88.40
FIRE 2 1 64.00 VOLTAGE 83.20
FIRE 2 3 65.00 VOLTAGE 84.50
FIRE 2 5 63.00 VOLTAGE 81.90
FIRE 2 8 69.00 VOLTAGE 89.70
FIRE 3 0 69.00 VOLTAGE 89.70
FIRE 3 1 66.00 VOLTAGE 85.80
FIRE 3 2 60.00 VOLTAGE 78.00
FIRE 3 7 67.00 VOLTAGE 87.10
FIRE 4 3 67.00 VOLTAGE 87.10
FIRE 4 4 63.00 VOLTAGE 81.90
FIRE 4 7 65.00 VOLTAGE 84.50
FIRE 4 9 68.00 VOLTAGE 88.40
FIRE 5 5 62.00 VOLTAGE 80.60
FIRE 5 6 61.00 VOLTAGE 79.30
FIRE 5 7 64.00 VOLTAGE 83.20
FIRE 7 2 61.00 VOLTAGE 79.30
FIRE 7 3 66.00 VOLTAGE 85.80
FIRE 7 5 67.00 VOLTAGE 87.10
FIRE 7 8 63.00 VOLTAGE 81.90
FIRE 8 1 69.00 VOLTAGE 89.70
FIRE 8 2 64.00 VOLTAGE 83.20
FIRE 8 3 69.00 VOLTAGE 89.70
FIRE 8 6 69.00 VOLTAGE 89.70
FIRE 8 7 69.00 VOLTAGE 89.70
FIRE 9 6 66.00 VOLTAGE 85.80
ANIMAL 1 9.0 3.0 35.0
ANIMAL 2 5.0 3.0 38.0
ANIMAL 3 3.0 9.0 38.0
ANIMAL 4 7.0 6.0 40.0
ANIMAL 5 6.0 9.0 39.0
STEP 35
FIRE 0 1 62.00 VOLTAGE 80.60
FIRE 0 3 69.00 VOLTAGE 89.70
FIRE 1 3 63.00 VOLTAGE 81.90
FIRE 1 4 67.00 VOLTAGE 87.10
FIRE 2 3 69.00 VOLTAGE 89.70
FIRE 2 5 68.00 VOLTAGE 88.40
FIRE 2 6 69.00 VOLTAGE 89.70
